date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200322,MD,244,94,,,,,,,,,d9cf183ca3af60eaff0e839e6542a4ae56000e2d,2020-03-22T20:00:00Z,3,,338,338,338,24,1,0,0,54,54
20200322,ME,89,2264,,,,,,,,,75a9c5c5d650bb96972accb662c7a1498fc48e10,2020-03-22T20:00:00Z,,,2353,2353,2353,23,0,0,0,16,16
20200322,MI,5098,3712,,,,,,,,,c9cf971e323b571b235d5f65cab54d551f16a902,2020-03-22T20:00:00Z,8,,8810,8810,8810,26,3,0,16,555,571
20200322,MN,169,4511,,,12,,,,,,eca43d6a5a1e21aef9b115cbf6c37684dfe5daff,2020-03-22T20:00:00Z,1,12,4680,4680,4680,27,0,12,559,31,590
20200322,MO,90,369,,,,,,,,,4ccad6d58d6ff133d8f62d55cdee11096e9c76c3,2020-03-22T20:00:00Z,3,,459,459,459,29,0,0,0,17,17
20200322,MP,0,,,,,,,,,,47a1f8351b146d34fc8eca53b5de76e4487e7dcc,2020-03-22T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200322,MS,207,1114,,,33,,,,,,894b62e8c387654b1a0363daf8a6664d1ec4f1a3,2020-03-22T20:00:00Z,1,33,1321,1321,1321,28,0,33,419,67,486
20200322,MT,31,1146,,,,,,,,,b2c90f7ae286607e49a984824d71835787a69bf8,2020-03-22T20:00:00Z,,,1177,1177,1177,30,0,0,0,11,11
20200322,NC,255,6183,,,,,,,,,f7ae5da72d04953c92dbeded88d4532bcc0e7cf5,2020-03-22T20:00:00Z,0,,6438,6438,6438,37,0,0,1091,71,1162
20200322,ND,28,1260,,,3,,,,,,7549a624b49809d6eac8a3c40e3b6617c40ff00a,2020-03-22T20:00:00Z,0,3,1288,1288,1288,38,0,0,119,0,119
20200322,NE,48,356,,,,,,,,,7689257b7671d64bc5dc19ab900cc8be6d724b4a,2020-03-22T20:00:00Z,0,,404,404,404,31,0,0,0,10,10
20200322,NH,65,1188,959,,,,,,,,0b7e1e183feb671d98bc630201bb3f4af7bf1187,2020-03-22T20:00:00Z,,,2212,1253,1253,33,0,0,215,10,225
20200322,NJ,1914,327,49,,,,,,,,facc3296d95ab4cdeff98dca4f6628c0c6c8a193,2020-03-22T20:00:00Z,20,,2290,2241,2241,34,4,0,33,587,620
20200322,NM,57,4722,,,,,,,,,41571c753abe314b81f1a7a40a28672e2d5620c0,2020-03-22T20:00:00Z,,,4779,4779,4779,35,0,0,951,0,951
20200322,NV,190,2448,,,,,,,,,0dc69efb9cfc8c62e6017e048e94bd390c94d17a,2020-03-22T20:00:00Z,2,,2638,2638,2638,32,0,0,64,66,130
20200322,NY,15168,46233,,,1974,,,,,,0df3f76e6407f511b0c5bf4f5647cce8f407250e,2020-03-22T20:00:00Z,114,1974,61401,61401,61401,36,70,371,11152,4812,15964
20200322,OH,351,140,,,83,,,,,,39a31d5f0d426b43011e943369aa758634b79c97,2020-03-22T20:00:00Z,3,83,491,491,491,39,0,25,0,104,104
20200322,OK,67,669,102,,11,,,,,,9ffd88f2064177c641dd3d488b2e05f323b81e67,2020-03-22T20:00:00Z,2,11,838,736,736,40,1,1,109,14,123
20200322,OR,161,2864,,,43,,,,,,ce0d62ce9e64793f5c0c0061df7f500c056f1f94,2020-03-22T20:00:00Z,4,43,3025,3025,3025,41,1,43,861,47,908
20200322,PA,479,4964,,,,,,,,,e55025d414359bd8039b3a89935560cdf0759885,2020-03-22T20:00:00Z,2,,5443,5443,5443,42,0,0,1198,108,1306
20200322,PR,23,183,69,,,,,,,,0687c7ff3672264c3265a35d79b30261de725d94,2020-03-22T20:00:00Z,,,275,206,206,72,0,0,40,2,42
20200322,RI,83,932,216,,,,,,,,336ba62e784bf62845374085980f220843d7ec7a,2020-03-22T20:00:00Z,,,1231,1015,1015,44,0,0,70,17,87
20200322,SC,195,1466,,,,,,,,,f3e5741d5023be2ca84d4a5214e6358c0c04ceeb,2020-03-22T20:00:00Z,3,,1661,1661,1661,45,2,0,211,43,254
20200322,SD,21,740,277,,,,,,,,941d3d4dd057bb31c2e6d38e1b899825feffd220,2020-03-22T20:00:00Z,1,,1038,761,761,46,0,0,49,7,56
20200322,TN,505,3272,,,,,,,,,fd0f694ad2179b8cf66684537a9072b0649eed59,2020-03-22T20:00:00Z,,,3777,3777,3777,47,0,0,0,134,134
20200322,TX,334,8422,,,,,,,,,b4cdb42d93deee8dd849c6c76a750d6cf2bcc16d,2020-03-22T20:00:00Z,5,,8756,8756,8756,48,0,0,2204,30,2234
20200322,UT,181,3508,,,,,,,,,3de2bbed886da550ffa13c9dc65e5535094d41bc,2020-03-22T20:00:00Z,1,,3689,3689,3689,49,1,0,1084,45,1129
20200322,VA,219,3118,,,32,,,,,,47ee4fa81f1a7aa2fadcb7ad212b0f2a82b88b1f,2020-03-22T20:00:00Z,3,32,3337,3337,3337,51,1,7,480,67,547
20200322,VI,6,,,,,,,,,,f0d0049f24eea564dc84e057f5001fe4dfeb4701,2020-03-22T20:00:00Z,,,6,6,6,78,0,0,0,0,0
20200322,VT,52,1106,,,,,,,,,a0b8449a701d2d442dc5b5fadad80a005d26261b,2020-03-22T20:00:00Z,2,,1158,1158,1158,50,0,0,327,23,350
20200322,WA,2242,25328,,,,,,,,,3a2cf1c90c982844838b9e0cdcaf7f4671620938,2020-03-22T20:00:00Z,122,,27570,27570,27570,53,14,0,3609,236,3845
20200322,WI,385,6230,,,,,,,,,5c152a9b70d088a432901c770430f27845f16456,2020-03-22T20:00:00Z,4,,6615,6615,6615,55,0,0,1602,104,1706
20200322,WV,12,385,1,,1,,,,,,0d111a66e470107a431de577c6d88b5504353ada,2020-03-22T20:00:00Z,0,1,398,397,397,54,0,0,55,1,56
20200322,WY,24,438,,,,,,,,,750fd7dc66060691c7f4a95b90a3f9f941c5222b,2020-03-22T20:00:00Z,,,462,462,462,56,0,0,0,1,1
20200323,AK,22,946,,,0,,,,,,5b877bb95cb6757628e204dc5d905269b0adeb80,2020-03-23T20:00:00Z,,0,968,968,968,2,0,0,0,0,0
20200323,AL,167,1665,,,,,,,,,83712877a917de925fb93de8aaa8443850e13f5e,2020-03-23T20:00:00Z,0,,1832,1832,1832,1,0,0,201,29,230
20200323,AR,174,906,,13,,,,,,,71896654761ce8d7ad037266afe060c7c3aca297,2020-03-23T20:00:00Z,0,,1080,1080,1080,5,0,0,195,9,204
20200323,AS,,,,,,,,,,,90a046f9acb7ff5dfa0d4311a5b944b5103ab579,2020-03-23T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200323,AZ,265,309,6,,,,,,,,14d6aadf353c2d7f46fa679d1eef562ab766560e,2020-03-23T20:00:00Z,2,,580,574,574,4,0,0,27,113,140
20200323,CA,1733,12567,12100,,,,,,,,71c982ee815f7305f8cc4c93014774584620fa5f,2020-03-23T20:00:00Z,27,,26400,14300,14300,6,0,0,1263,197,1460
20200323,CO,591,4845,,74,58,,,,,,6ed9e7b28dc4485bafe179736fb6e52983f505d3,2020-03-23T20:00:00Z,6,58,5436,5436,5436,8,1,9,770,116,886
20200323,CT,415,4085,,54,,,,,,,d805e0c66ee0456c42148c9494eba857b18aec51,2020-03-23T20:00:00Z,10,,4500,4500,4500,9,5,0,1208,192,1400
20200323,DC,116,1113,,,,,,,,,a4ac9750469218e985257eae6f8bf345a38e2e94,2020-03-23T20:00:00Z,2,,1229,1229,1229,11,1,0,156,18,174
20200323,DE,68,36,,,,,,,,,ccdc7a3c1ce545efc42901ab13fd6f7add956503,2020-03-23T20:00:00Z,0,,104,104,104,10,0,0,0,12,12
20200323,FL,1171,11063,860,,217,,,,,,fefea265e78e4106c70c1907bee630dd8b5d76ad,2020-03-23T20:00:00Z,14,217,13094,12234,12234,12,1,32,3073,341,3414
20200323,GA,772,4297,,,,,,,,,0f7832c9c3f96874233ce85032ac2f2d78f66eb8,2020-03-23T20:00:00Z,25,,5069,5069,5069,13,2,0,877,172,1049
20200323,GU,29,161,,,,,,,,,ce31ff4a54165054ac6f5f94f5fe0f449c7fa847,2020-03-23T20:00:00Z,1,,190,190,190,66,0,0,35,2,37
20200323,HI,56,2955,,,,,,,,,a64b1c79f254b53625563c06841dd934ec71c54b,2020-03-23T20:00:00Z,,,3011,3011,3011,15,0,0,2692,8,2700
20200323,IA,105,2043,,,,,,,,,e300223bdb614731413a2a2689d16cd9d67b28be,2020-03-23T20:00:00Z,,,2148,2148,2148,19,0,0,828,15,843
20200323,ID,47,1309,,,,,,,,,671c3f6d3a73ffe687fb7f61e9f4ee48557c2217,2020-03-23T20:00:00Z,0,,1356,1356,1356,16,0,0,134,5,139
20200323,IL,1273,8583,,,,,,,,,0d6671c3e7d63029f51e664df09115c8458b7875,2020-03-23T20:00:00Z,12,,9856,9856,9856,17,3,0,1312,224,1536
20200323,IN,259,1701,,,1,,,,,,b98a92f68b8f40cdb0f7aac19be6caeff46c5480,2020-03-23T20:00:00Z,7,1,1960,1960,1960,18,1,0,408,58,466
20200323,KS,82,417,,,,,,,,,3e1f376103afb2bf2e72cbfb075ca706098eecda,2020-03-23T20:00:00Z,2,,499,499,499,20,0,0,0,18,18
20200323,KY,104,1762,,,,,,,,,1da5d1dc8e4c52e1ff55eb3170d02ea0200a4cb0,2020-03-23T20:00:00Z,3,,1866,1866,1866,21,0,0,290,5,295
20200323,LA,1172,4776,,,,,,,,,fd499be556bb029c4bc349ac19373d9ba7b95fcd,2020-03-23T20:00:00Z,34,,5948,5948,5948,22,14,0,2115,335,2450
20200323,MA,777,8145,,,79,,,,,,40b8c6ab57a8cd588c84704eea95f5d596cb66f6,2020-03-23T20:00:00Z,9,79,8922,8922,8922,25,4,8,2686,131,2817
20200323,MD,288,94,,,,,,,,,6e4ed4b8716381c2a1daaa4d89c4647815bc188e,2020-03-23T20:00:00Z,3,,382,382,382,24,0,0,0,44,44
20200323,ME,107,2791,,,,,,,,,88636589511012ea8869a31269dbb2c701023479,2020-03-23T20:00:00Z,,,2898,2898,2898,23,0,0,527,18,545
20200323,MI,5789,4697,,,,,,,,,84a4b69577379e2159ba9c4e79e2bf4bae5122ff,2020-03-23T20:00:00Z,15,,10486,10486,10486,26,7,0,985,691,1676
20200323,MN,235,4511,,,17,,,,,,d688eeb57c635ed77ed2196359d616a3dae38e3e,2020-03-23T20:00:00Z,1,17,4746,4746,4746,27,0,5,0,66,66
20200323,MO,183,369,,,,,,,,,d451a8053ea326216b31c935b674d0457532b596,2020-03-23T20:00:00Z,3,,552,552,552,29,0,0,0,93,93
20200323,MP,0,,,,,,,,,,55022701b87eeeffb616fb7eae76d2e2fe55bb3b,2020-03-23T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200323,MS,249,1143,,,33,,,,,,2ed97cbc9d4455685f466d3ba3c9e7edbd3413ef,2020-03-23T20:00:00Z,1,33,1392,1392,1392,28,0,0,29,42,71
20200323,MT,34,1146,,,,,,,,,e824730ff62964c60931b7f59c00c1e8ee7ea035,2020-03-23T20:00:00Z,,,1180,1180,1180,30,0,0,0,3,3
20200323,NC,297,8141,,,,,,,,,f498171c52256d450302d4d6e478d260e7d5b51d,2020-03-23T20:00:00Z,0,,8438,8438,8438,37,0,0,1958,42,2000
20200323,ND,30,1353,,,4,,,,,,b45813a4a0e083874a405d5ffb64d2944abf2d5f,2020-03-23T20:00:00Z,0,4,1383,1383,1383,38,0,1,93,2,95
20200323,NE,50,356,,,,,,,,,93f27986c82b8f07b7360321ad9d715951ff14e0,2020-03-23T20:00:00Z,0,,406,406,406,31,0,0,0,2,2
20200323,NH,78,1374,889,,,,,,,,ea9ab3f6c3061a5ed37885a1478f700d7c44c9b6,2020-03-23T20:00:00Z,,,2341,1452,1452,33,0,0,186,13,199
20200323,NJ,2844,359,94,,,,,,,,31b24615de8d15c0b6de14c1d8d6d4f06708f56f,2020-03-23T20:00:00Z,27,,3297,3203,3203,34,7,0,32,930,962
20200323,NM,65,5321,,,,,,,,,fd468d865dcbf3b9efc33a3819fbe8ad824cbec7,2020-03-23T20:00:00Z,,,5386,5386,5386,35,0,0,599,8,607
20200323,NV,245,3490,,,,,,,,,fb2100c3617a15181d8fdb28298b8be70790c0e0,2020-03-23T20:00:00Z,4,,3735,3735,3735,32,2,0,1042,55,1097
20200323,NY,20875,57414,,,2635,,,,,,40440cdc2bc6ecd1d88040f01ebbdcb130a33257,2020-03-23T20:00:00Z,114,2635,78289,78289,78289,36,0,661,11181,5707,16888
20200323,OH,442,140,,,104,,,,,,8966d12c492b67747a0413f8a0fb4ee97bc8b1d6,2020-03-23T20:00:00Z,6,104,582,582,582,39,3,21,0,91,91
20200323,OK,81,694,102,,15,,,,,,06988832908c4bd0101aa70897aaa31f44bf1f07,2020-03-23T20:00:00Z,2,15,877,775,775,40,0,4,25,14,39
20200323,OR,191,3649,,,56,,,,,,d32dc80aee60746bbda8cd2ded2558efd103b76d,2020-03-23T20:00:00Z,5,56,3840,3840,3840,41,1,13,785,30,815
20200323,PA,644,6595,,,,,,,,,f34848bd60ba259abd8ba905bbf1a2edc2e450da,2020-03-23T20:00:00Z,6,,7239,7239,7239,42,4,0,1631,165,1796
20200323,PR,31,189,35,,,,,,,,f11fb4d67e27feb9ecd7b591d6c96fd2073b15eb,2020-03-23T20:00:00Z,2,,255,220,220,72,2,0,6,8,14
20200323,RI,106,1143,216,,,,,,,,e756bdb973c135644d91e1f1cd4a9f53467e0375,2020-03-23T20:00:00Z,,,1465,1249,1249,44,0,0,211,23,234
20200323,SC,298,1466,,,,,,,,,6065c53119b350f0a5abc09e33240e8344459d65,2020-03-23T20:00:00Z,5,,1764,1764,1764,45,2,0,0,103,103
20200323,SD,28,762,265,,,,,,,,042646860048b05f38e0717c8322ccb5dcf0a33e,2020-03-23T20:00:00Z,1,,1055,790,790,46,0,0,22,7,29
20200323,TN,615,3272,,,,,,,,,2c5ac2c1a6353ca8ed3b942a6580e298e333a7ff,2020-03-23T20:00:00Z,2,,3887,3887,3887,47,2,0,0,110,110
20200323,TX,352,9703,,,,,,,,,b8898c676a614ee7ce5cba28465922cb7b1b025e,2020-03-23T20:00:00Z,8,,10055,10055,10055,48,3,0,1281,18,1299
20200323,UT,257,4790,,,,,,,,,1c0d56f6022578f0b588db0251a1c880d278c1c8,2020-03-23T20:00:00Z,1,,5047,5047,5047,49,0,0,1282,76,1358
20200323,VA,254,3443,,,38,,,,,,f04ccf03a897d757c0d98d7b10c12edb59dbbc33,2020-03-23T20:00:00Z,6,38,3697,3697,3697,51,3,6,325,35,360
20200323,VI,17,,,,,,,,,,6b742c14c76705483cc3fe5bb6aeb86828d935de,2020-03-23T20:00:00Z,,,17,17,17,78,0,0,0,11,11
20200323,VT,75,1106,,,,,,,,,72af0f2c9c2f632f233a942199d61c606b68fd90,2020-03-23T20:00:00Z,5,,1181,1181,1181,50,3,0,0,23,23
20200323,WA,2450,28879,,,,,,,,,a74c09c33cacc5f2925b05c4cb81ca8c91756277,2020-03-23T20:00:00Z,133,,31329,31329,31329,53,11,0,3551,208,3759
20200323,WI,416,7050,,,,,,,,,4d367dd2bdc949d101983f7dca73a29062b3f1f7,2020-03-23T20:00:00Z,5,,7466,7466,7466,55,1,0,820,31,851
20200323,WV,16,444,4,,1,,,,,,93a7366dbdbbe8314dac0702465b28a583e20467,2020-03-23T20:00:00Z,0,1,464,460,460,54,0,0,59,4,63
20200323,WY,26,592,,,,,,,,,61e5cc96d0195daeb49d495e5abec3130fbb841f,2020-03-23T20:00:00Z,,,618,618,618,56,0,0,154,2,156
20200324,AK,36,986,,,0,,,,,,86d9a09be1d74e12fd125a0d9309b80ca0cdd92d,2020-03-24T20:00:00Z,,0,1022,1022,1022,2,0,0,40,14,54
20200324,AL,215,2106,,,,,,,,,c212a8468e01e67b91f78d053b0440276641d84f,2020-03-24T20:00:00Z,0,,2321,2321,2321,1,0,0,441,48,489
20200324,AR,218,947,,22,,,,,,,d8534a438538284a464f1162c4502b3b09e3d903,2020-03-24T20:00:00Z,0,,1165,1165,1165,5,0,0,41,44,85
20200324,AS,,,,,,,,,,,6be3aad6eae6ca42ef1d4cf38e24ab40cf817ce1,2020-03-24T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200324,AZ,357,313,22,,,,,,,,e5040b6755e38071fb65133e5ff2fb1d49b41c70,2020-03-24T20:00:00Z,5,,692,670,670,4,3,0,4,92,96
20200324,CA,2102,13452,12100,,,,,,,,de4019ee1e7e99d093947ecd2a91c6093439f221,2020-03-24T20:00:00Z,40,,27654,15554,15554,6,13,0,885,369,1254
20200324,CO,720,5504,,116,72,,,,,,58e00f78f651ee87b7972b5186f98b000a969926,2020-03-24T20:00:00Z,7,72,6224,6224,6224,8,1,14,659,129,788
20200324,CT,618,4682,,71,,,,,,,0029ca1528305bb39b465eaadfee22f7cc558888,2020-03-24T20:00:00Z,12,,5300,5300,5300,9,2,0,597,203,800
20200324,DC,137,1195,2,,,,,,,,b0e3891c7034fd64b2031778208ec8934a5f2ddf,2020-03-24T20:00:00Z,2,,1334,1332,1332,11,0,0,82,21,103
20200324,DE,91,36,,,,,,,,,87f8b0a23f5fb9719ce50fb40b83be4b7fd9b03b,2020-03-24T20:00:00Z,0,,127,127,127,10,0,0,0,23,23
20200324,FL,1412,13127,1008,,259,,,,,,01f224778b595c53a53b114c66966c5987214220,2020-03-24T20:00:00Z,18,259,15547,14539,14539,12,4,42,2064,241,2305
20200324,GA,1026,4458,,,,,,,,,837865a88d570829d28bd06b24a4d97e5e901ddb,2020-03-24T20:00:00Z,32,,5484,5484,5484,13,7,0,161,254,415
20200324,GU,32,201,,5,,,,,,,277343684f9e9751ef5a043c295d7c4da955a35e,2020-03-24T20:00:00Z,1,,233,233,233,66,0,0,40,3,43
20200324,HI,77,3589,,,4,,,,,,c8688910d03a46dcdec0bba2338d32b386e8e7af,2020-03-24T20:00:00Z,,4,3666,3666,3666,15,0,4,634,21,655
20200324,IA,124,2315,,,27,,,,,,7cc0fd2b921b97c1bfacb447011ac898b4781078,2020-03-24T20:00:00Z,,27,2439,2439,2439,19,0,27,272,19,291
20200324,ID,50,1887,,,,,,,,,027fc25af7fa5b80a0a2d8e1f588710a5a0b223f,2020-03-24T20:00:00Z,0,,1937,1937,1937,16,0,0,578,3,581
20200324,IL,1535,9934,,,,,,,,,9c757789b4681fc36efffd962d3e75fb4ee6374f,2020-03-24T20:00:00Z,16,,11469,11469,11469,17,4,0,1351,262,1613
20200324,IN,365,2566,,,1,,,,,,d20aff6badc212807b7cd5db58fc6d2b08795e49,2020-03-24T20:00:00Z,12,1,2931,2931,2931,18,5,0,865,106,971
20200324,KS,98,2086,,,,,,,,,282cc098a42c426e6cf2f9a0d3fcff306bfe1547,2020-03-24T20:00:00Z,2,,2184,2184,2184,20,0,0,1669,16,1685
20200324,KY,124,1762,,,,,,,,,7f736e70b653bb755683c7b68cb76e5e19b363de,2020-03-24T20:00:00Z,4,,1886,1886,1886,21,1,0,0,20,20
20200324,LA,1388,7215,,271,,,,,,,ae625456c944c9cff54c9690466a68e937f61f64,2020-03-24T20:00:00Z,46,,8603,8603,8603,22,12,0,2439,216,2655
20200324,MA,1159,12590,,,94,,,,,,7dba190b6c130ef5b8427912adbcf550a3e63368,2020-03-24T20:00:00Z,11,94,13749,13749,13749,25,2,15,4445,382,4827
20200324,MD,349,94,,,,,,,,,266357ae1f44a606612441a5a7418a525dda2e4b,2020-03-24T20:00:00Z,3,,443,443,443,24,0,0,0,61,61
20200324,ME,125,3014,,,,,,,,,9f0c2d2a6bfd36968270dd1dce4ecdfcb0e894bd,2020-03-24T20:00:00Z,,,3139,3139,3139,23,0,0,223,18,241
20200324,MI,6441,5796,,,,,,,,,66254caf8469cb1c8d0754f0db17253a5d906c37,2020-03-24T20:00:00Z,24,,12237,12237,12237,26,9,0,1099,652,1751
20200324,MN,262,5550,,,21,,,,,,4359be22f1d018582c52f57f0005ecd6da7e3697,2020-03-24T20:00:00Z,1,21,5812,5812,5812,27,0,4,1039,27,1066
20200324,MO,183,369,,,,,,,,,9e947531084071a07ed377efd8d57dac769fed9f,2020-03-24T20:00:00Z,3,,552,552,552,29,0,0,0,0,0
20200324,MP,0,,,,,,,,,,52d83ea3d9e40fdcb085782a62b7e421b38959eb,2020-03-24T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200324,MS,320,1552,,,86,,,,,,4b6d159c684e2e8f23fc95e94397d786890afbd4,2020-03-24T20:00:00Z,1,86,1872,1872,1872,28,0,53,409,71,480
20200324,MT,46,1643,,,,,,,,,fc865b228236789c9beaaf57416291a8b341f1ed,2020-03-24T20:00:00Z,,,1689,1689,1689,30,0,0,497,12,509
20200324,NC,398,8141,,,,,,,,,48a75030e4fdc67a802eb4afde3e104c229b4eca,2020-03-24T20:00:00Z,0,,8539,8539,8539,37,0,0,0,101,101
20200324,ND,34,1454,,,5,,,,,,4e468d07760eca0f47732febc8a8afab1800febe,2020-03-24T20:00:00Z,0,5,1488,1488,1488,38,0,1,101,4,105
20200324,NE,52,975,,,,,,,,,8b9d1afc73a62509d249a7f707364e01b05db6b1,2020-03-24T20:00:00Z,0,,1027,1027,1027,31,0,0,619,2,621
20200324,NH,101,1447,869,,11,,,,,,eb6013bb5115cbbe92d9b4d3830dd1fc8f64c164,2020-03-24T20:00:00Z,1,11,2417,1548,1548,33,1,11,73,23,96
20200324,NJ,3675,8325,45,,,,,,,,3298b6676fb93503cc4695dfd502db188db72854,2020-03-24T20:00:00Z,44,,12045,12000,12000,34,17,0,7966,831,8797
20200324,NM,83,5890,,,,,,,,,01ee7963abb7aa5321d1d1ea06baaad72fc05588,2020-03-24T20:00:00Z,,,5973,5973,5973,35,0,0,569,18,587
20200324,NV,278,3954,,,,,,,,,7850dc16931857b0e4f9b31620513a89c7ce8cda,2020-03-24T20:00:00Z,4,,4232,4232,4232,32,0,0,464,33,497
20200324,NY,25665,65605,,,3234,,,,,,ea3323c8187b8ff5574d3576f83791e01dd1521f,2020-03-24T20:00:00Z,210,3234,91270,91270,91270,36,96,599,8191,4790,12981
20200324,OH,564,140,,,145,,,,,,63b5a22304ed473e83bfbf270a76c1032acea29e,2020-03-24T20:00:00Z,8,145,704,704,704,39,2,41,0,122,122
20200324,OK,106,735,,,25,,,,,,6f7920a3fbf6e8734988631827d4e088b3e392e1,2020-03-24T20:00:00Z,3,25,841,841,841,40,1,10,41,25,66
20200324,OR,209,4350,,,61,,,,,,48f6f90138b010e86974032f5c2c2831e7fb4a75,2020-03-24T20:00:00Z,8,61,4559,4559,4559,41,3,5,701,18,719
20200324,PA,851,8643,,,,,,,,,ce0a280d338c6cb38fc09e23260c4a9d36b61a64,2020-03-24T20:00:00Z,7,,9494,9494,9494,42,1,0,2048,207,2255
20200324,PR,39,268,42,,,,,,,,a4422b62864b4880eb9b5ca60650238cb712aae5,2020-03-24T20:00:00Z,2,,349,307,307,72,0,0,79,8,87
20200324,RI,124,1200,77,,,,,,,,83b358e9dcb98725c3bf61a3b2beb27af76f6c0c,2020-03-24T20:00:00Z,,,1401,1324,1324,44,0,0,57,18,75
20200324,SC,298,2012,,,,,,,,,3ee6b47e4fe208a1a7422880f344f3f32f67679b,2020-03-24T20:00:00Z,5,,2310,2310,2310,45,0,0,546,0,546
20200324,SD,30,790,268,,,,,,,,f1b660e61e0b8a627c426d7b62a346a72b2e7797,2020-03-24T20:00:00Z,1,,1088,820,820,46,0,0,28,2,30
20200324,TN,667,10517,,,,,,,,,4c9bb8e4a36f22b926ee84af65928e341d4fef89,2020-03-24T20:00:00Z,2,,11184,11184,11184,47,0,0,7245,52,7297
20200324,TX,410,10757,,,,,,,,,f004eb8a9503c7e97a5fc6cd7c6d33278d7a4305,2020-03-24T20:00:00Z,9,,11167,11167,11167,48,1,0,1054,58,1112
20200324,UT,299,5524,,,,,,,,,ded18a05ae98e3a2dd796af47b0463703d38fd1e,2020-03-24T20:00:00Z,1,,5823,5823,5823,49,0,0,734,42,776
20200324,VA,290,4180,,,45,,,,,,c50739256e2bff651beb24c7d3bf783301d228bd,2020-03-24T20:00:00Z,7,45,4470,4470,4470,51,1,7,737,36,773
20200324,VI,17,,,,,,,,,,43ac7cddd17387c1b7958570250a1d74710ce525,2020-03-24T20:00:00Z,,,17,17,17,78,0,0,0,0,0
20200324,VT,95,1440,,,,,,,,,a0057043daf21cd5b60d9e10d5109d9aa2dbb574,2020-03-24T20:00:00Z,7,,1535,1535,1535,50,2,0,334,20,354
20200324,WA,2823,31712,,,,,,,,,f5aae5ff5c18cb2463b51a6c33aeee46e9643ca7,2020-03-24T20:00:00Z,142,,34535,34535,34535,53,9,0,2833,373,3206
20200324,WI,457,8237,,,,,,,,,f3b3b8071eeb99db0f8a0ba361cffbf1d17aa843,2020-03-24T20:00:00Z,5,,8694,8694,8694,55,0,0,1187,41,1228
20200324,WV,20,610,0,,1,,,,,,b1e8c04bf831d17f0262bc42ab7656b32f937f44,2020-03-24T20:00:00Z,0,1,630,630,630,54,0,0,166,4,170
20200324,WY,29,710,,,,,,,,,98459e884507e1d53a1bdd0bc4cb1ab9ccd26ffc,2020-03-24T20:00:00Z,,,739,739,739,56,0,0,118,3,121
20200325,AK,42,1649,,,1,,,,,,d0981dc0ff9e0b50793d2307ce11831905ea3c01,2020-03-25T20:00:00Z,1,1,1691,1691,1691,2,1,1,663,6,669
20200325,AL,283,2529,,,,,,,,,2f45607dc8271295dd36e91588d93ebaa1bc3110,2020-03-25T20:00:00Z,0,,2812,2812,2812,1,0,0,423,68,491
20200325,AR,280,1437,,22,,,,4,,11,a55c4c11c7faab713d2bd57c30acda12f8a79830,2020-03-25T20:00:00Z,2,,1717,1717,1717,5,2,0,490,62,552
20200325,AS,,,,,,,,,,,d12176b38413ba2e195f83b80e78bdf6dae954ec,2020-03-25T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200325,AZ,450,323,53,,,,,,,,825d3e27cef83c2a2f4fd66b0ce710ea0cdd8340,2020-03-25T20:00:00Z,6,,826,773,773,4,1,0,10,93,103
20200325,CA,2355,15921,48600,,,,,,,,8d9cf944b6bf56c413644ce7729ef18efa3d75a0,2020-03-25T20:00:00Z,53,,66876,18276,18276,6,13,0,2469,253,2722
20200325,CO,912,6789,,152,84,,,,,,885c5f3d8965666c6728d14e4dd6adf737aa2076,2020-03-25T20:00:00Z,11,84,7701,7701,7701,8,4,12,1285,192,1477
20200325,CT,875,5023,,113,,,,,,,26bda0962bcd2c46918956f27804c62275c6be2d,2020-03-25T20:00:00Z,19,,5898,5898,5898,9,7,0,341,257,598
20200325,DC,183,1423,3,,,,,,,,4c94c1d06cba80ba6ca85bc5eb70dab16b46b6bf,2020-03-25T20:00:00Z,2,,1609,1606,1606,11,0,0,228,46,274
20200325,DE,115,36,,11,,,,,,,d451aedba3efc2662603737e82f38aed0fb267e2,2020-03-25T20:00:00Z,0,,151,151,151,10,0,0,0,24,24
20200325,FL,1682,15374,1233,,316,,,,,,3824a66b112cf25a03e7e1701dc1af01026bd711,2020-03-25T20:00:00Z,22,316,18289,17056,17056,12,4,57,2247,270,2517
20200325,GA,1247,4932,,,394,,,,,,0608d7952fefcad2df075352ee28eb32e13426be,2020-03-25T20:00:00Z,40,394,6179,6179,6179,13,8,394,474,221,695
20200325,GU,37,233,,10,,,,,,,68ef6bb52723460829502eba44a7ffe48e78388d,2020-03-25T20:00:00Z,1,,270,270,270,66,0,0,32,5,37
